race_id,type,date,horse_cnt,bet_cnt,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2020122706050811,1,12270354,16,    3585340,  25.4,  26.1, 116.6,  12.0,  11.2,  19.3,   6.5,  97.8,   3.2,   8.2, 116.8,  16.5,   4.0,  51.1, 126.1, 103.7
2020122706050811,1,12270400,16,    3588417,  25.3,  26.1, 116.7,  12.0,  11.2,  19.3,   6.5,  97.8,   3.2,   8.2, 116.8,  16.5,   4.0,  51.1, 126.2, 103.7
2020122706050811,1,12270405,16,    3596446,  25.4,  26.1, 116.9,  12.0,  11.2,  19.3,   6.5,  98.0,   3.2,   8.2, 116.7,  16.5,   4.0,  51.1, 126.4, 103.8
2020122706050811,1,12270411,16,    3600508,  25.4,  26.1, 117.0,  12.0,  11.2,  19.3,   6.5,  98.1,   3.2,   8.2, 116.7,  16.5,   4.0,  51.1, 126.4, 103.8
2020122706050811,1,12270416,16,    3609084,  25.4,  26.2, 117.2,  12.1,  11.2,  19.3,   6.5,  97.7,   3.2,   8.2, 116.6,  16.6,   4.1,  51.2, 126.6, 104.0
2020122706050811,1,12270422,16,    3611983,  25.4,  26.2, 117.3,  12.1,  11.2,  19.3,   6.5,  97.8,   3.2,   8.2, 116.7,  16.5,   4.1,  51.2, 126.6, 104.0
2020122706050811,1,12270427,16,    3618209,  25.4,  26.1, 117.4,  12.0,  11.2,  19.3,   6.5,  97.8,   3.2,   8.2, 116.8,  16.5,   4.1,  51.3, 126.7, 104.0
2020122706050811,1,12270433,16,    3621620,  25.4,  26.1, 117.4,  12.0,  11.2,  19.3,   6.5,  97.8,   3.2,   8.2, 116.6,  16.5,   4.1,  51.3, 126.7, 104.0
2020122706050811,1,12270438,16,    3626473,  25.5,  26.1, 117.5,  12.0,  11.2,  19.3,   6.5,  97.9,   3.2,   8.2, 116.7,  16.5,   4.0,  51.3, 126.8, 104.0
2020122706050811,1,12270444,16,    3628882,  25.5,  26.2, 117.6,  12.0,  11.2,  19.3,   6.5,  98.0,   3.2,   8.2, 116.8,  16.6,   4.0,  51.1, 126.2, 104.0
2020122706050811,1,12270449,16,    3631347,  25.4,  26.2, 117.6,  12.0,  11.2,  19.3,   6.5,  97.7,   3.2,   8.2, 116.7,  16.5,   4.1,  51.1, 126.3, 103.9
2020122706050811,1,12270455,16,    3634259,  25.4,  26.2, 117.7,  12.0,  11.2,  19.3,   6.5,  97.7,   3.2,   8.2, 116.8,  16.5,   4.1,  51.1, 126.4, 104.0
2020122706050811,1,12270500,16,    3639447,  25.5,  26.2, 117.6,  12.0,  11.2,  19.3,   6.5,  97.5,   3.2,   8.2, 116.7,  16.5,   4.0,  51.1, 126.1, 103.9
2020122706050811,1,12270506,16,    3644549,  25.5,  26.2, 117.7,  12.0,  11.2,  19.3,   6.5,  97.4,   3.2,   8.2, 116.9,  16.6,   4.0,  51.1, 126.2, 103.9
2020122706050811,1,12270511,16,    3648709,  25.5,  26.2, 117.8,  12.0,  11.2,  19.4,   6.5,  97.5,   3.2,   8.2, 117.0,  16.6,   4.0,  51.2, 126.3, 103.9
2020122706050811,1,12270517,16,    3654166,  25.5,  26.2, 117.8,  12.0,  11.2,  19.4,   6.5,  97.6,   3.2,   8.2, 117.1,  16.6,   4.0,  51.2, 126.2, 104.1
2020122706050811,1,12270522,16,    3663569,  25.5,  26.3, 117.9,  12.1,  11.2,  19.4,   6.5,  97.8,   3.2,   8.2, 117.3,  16.6,   4.0,  51.1, 126.3, 104.1
2020122706050811,1,12270528,16,    3666880,  25.5,  26.3, 117.9,  12.1,  11.2,  19.4,   6.5,  97.8,   3.2,   8.2, 117.2,  16.6,   4.0,  51.1, 126.3, 104.2
2020122706050811,1,12270533,16,    3672522,  25.5,  26.3, 118.0,  12.1,  11.2,  19.4,   6.5,  97.9,   3.2,   8.2, 117.4,  16.6,   4.0,  51.1, 126.4, 104.1
2020122706050811,1,12270539,16,    3676268,  25.5,  26.3, 117.6,  12.1,  11.2,  19.4,   6.5,  98.0,   3.2,   8.2, 117.4,  16.6,   4.0,  51.1, 126.5, 104.1
2020122706050811,1,12270544,16,    3682665,  25.5,  26.2, 117.7,  12.1,  11.2,  19.4,   6.5,  98.1,   3.2,   8.2, 117.5,  16.6,   4.0,  51.1, 126.6, 104.2
2020122706050811,1,12270550,16,    3688255,  25.5,  26.2, 117.8,  12.1,  11.2,  19.4,   6.5,  98.2,   3.2,   8.2, 117.5,  16.5,   4.0,  51.1, 126.6, 104.2
2020122706050811,1,12270555,16,    3709456,  25.6,  26.3, 118.3,  12.1,  11.3,  19.5,   6.5,  98.4,   3.2,   8.2, 118.1,  16.6,   4.0,  51.3, 127.2, 104.8
2020122706050811,1,12270601,16,    3713999,  25.6,  26.3, 118.4,  12.1,  11.3,  19.5,   6.6,  98.4,   3.2,   8.2, 118.2,  16.6,   4.1,  51.2, 127.3, 104.9
2020122706050811,1,12270606,16,    3719005,  25.6,  26.3, 118.5,  12.1,  11.3,  19.5,   6.6,  98.4,   3.2,   8.2, 118.1,  16.6,   4.1,  51.2, 127.4, 104.8
2020122706050811,1,12270612,16,    3725775,  25.6,  26.2, 118.6,  12.1,  11.3,  19.5,   6.6,  98.5,   3.2,   8.3, 118.2,  16.6,   4.0,  51.2, 127.5, 105.0
2020122706050811,1,12270617,16,    3732673,  25.6,  26.2, 118.1,  12.1,  11.3,  19.5,   6.6,  98.6,   3.2,   8.2, 118.2,  16.6,   4.0,  51.1, 127.6, 105.0
2020122706050811,1,12270623,16,    3743508,  25.6,  26.2, 118.3,  12.2,  11.3,  19.5,   6.6,  98.8,   3.1,   8.3, 117.9,  16.6,   4.0,  51.2, 127.9, 104.9
2020122706050811,1,12270628,16,    3754918,  25.6,  26.3, 118.4,  12.2,  11.3,  19.5,   6.6,  98.7,   3.1,   8.3, 118.0,  16.6,   4.0,  51.2, 128.0, 104.9
2020122706050811,1,12270634,16,    3764266,  25.6,  26.3, 118.5,  12.2,  11.3,  19.6,   6.6,  98.7,   3.2,   8.3, 118.2,  16.6,   4.0,  51.3, 128.2, 105.1
2020122706050811,1,12270640,16,    3774270,  25.6,  26.3, 118.4,  12.2,  11.3,  19.6,   6.6,  98.6,   3.2,   8.3, 118.1,  16.6,   4.0,  51.1, 127.7, 104.9
2020122706050811,1,12270645,16,    3781133,  25.6,  26.3, 118.1,  12.2,  11.3,  19.6,   6.6,  98.7,   3.2,   8.3, 118.1,  16.6,   4.0,  51.2, 127.7, 104.6
2020122706050811,1,12270651,16,    3795532,  25.6,  26.3, 118.3,  12.2,  11.3,  19.6,   6.6,  98.9,   3.1,   8.3, 118.2,  16.6,   4.0,  51.2, 127.6, 104.5
2020122706050811,1,12270656,16,    3805621,  25.5,  26.2, 118.5,  12.2,  11.3,  19.6,   6.6,  99.0,   3.1,   8.3, 118.5,  16.6,   4.0,  51.2, 127.8, 104.5
2020122706050811,1,12270702,16,    3817108,  25.5,  26.2, 118.7,  12.2,  11.3,  19.6,   6.6,  99.1,   3.1,   8.3, 118.3,  16.5,   4.0,  51.2, 127.7, 104.4
2020122706050811,1,12270707,16,    3827147,  25.4,  26.2, 118.9,  12.2,  11.3,  19.6,   6.6,  99.1,   3.1,   8.3, 118.5,  16.5,   4.0,  51.2, 127.9, 104.5
2020122706050811,1,12270713,16,    3850693,  25.5,  26.2, 119.2,  12.2,  11.3,  19.6,   6.6,  99.2,   3.2,   8.2, 118.8,  16.5,   4.0,  51.4, 128.0, 104.8
2020122706050811,1,12270718,16,    3862372,  25.5,  26.1, 119.2,  12.2,  11.3,  19.6,   6.6,  99.3,   3.2,   8.2, 119.0,  16.5,   4.0,  51.4, 127.9, 104.9
2020122706050811,1,12270724,16,    3885236,  25.5,  26.1, 119.3,  12.2,  11.3,  19.6,   6.6,  99.3,   3.2,   8.2, 118.9,  16.5,   4.0,  51.4, 127.6, 104.9
2020122706050811,1,12270729,16,    3905462,  25.4,  26.2, 119.5,  12.2,  11.3,  19.7,   6.6,  99.5,   3.1,   8.2, 119.1,  16.5,   4.0,  51.5, 127.9, 104.8
2020122706050811,1,12270735,16,    3930892,  25.5,  26.2, 119.8,  12.3,  11.3,  19.6,   6.6,  99.3,   3.1,   8.2, 119.3,  16.5,   4.0,  51.6, 128.1, 105.2
2020122706050811,1,12270740,16,    3944926,  25.5,  26.2, 120.0,  12.3,  11.3,  19.6,   6.6,  99.2,   3.1,   8.2, 119.6,  16.5,   4.0,  51.7, 128.2, 105.3
2020122706050811,1,12270746,16,    3968752,  25.4,  26.2, 119.8,  12.3,  11.3,  19.6,   6.6,  99.3,   3.1,   8.2, 119.4,  16.6,   4.0,  51.6, 128.1, 104.9
2020122706050811,1,12270751,16,    3989365,  25.4,  26.2, 120.0,  12.3,  11.4,  19.6,   6.6,  99.3,   3.1,   8.2, 119.6,  16.6,   4.1,  51.7, 127.9, 105.3
2020122706050811,1,12270757,16,    4018419,  25.4,  26.3, 120.1,  12.3,  11.3,  19.6,   6.6,  99.3,   3.1,   8.2, 119.5,  16.5,   4.1,  51.9, 127.9, 105.5
2020122706050811,1,12270802,16,    4038322,  25.4,  26.3, 119.9,  12.3,  11.3,  19.6,   6.6,  99.3,   3.1,   8.1, 119.5,  16.5,   4.1,  51.9, 128.0, 105.6
2020122706050811,1,12270808,16,    4065028,  25.5,  26.2, 120.0,  12.4,  11.3,  19.6,   6.6,  99.0,   3.1,   8.1, 119.5,  16.5,   4.1,  51.8, 127.7, 105.1
2020122706050811,1,12270813,16,    4087495,  25.4,  26.1, 120.2,  12.4,  11.4,  19.6,   6.6,  99.0,   3.1,   8.1, 119.8,  16.4,   4.1,  51.9, 127.9, 104.8
2020122706050811,1,12270819,16,    4130871,  25.5,  26.2, 120.4,  12.4,  11.4,  19.7,   6.6,  99.3,   3.1,   8.1, 120.0,  16.4,   4.1,  52.0, 128.0, 105.1
2020122706050811,1,12270824,16,    4153212,  25.5,  26.2, 120.0,  12.4,  11.4,  19.7,   6.6,  99.4,   3.1,   8.1, 120.3,  16.4,   4.1,  52.1, 127.3, 105.2
2020122706050811,1,12270830,16,    4188012,  25.5,  26.2, 119.8,  12.4,  11.4,  19.5,   6.6,  98.9,   3.1,   8.1, 119.9,  16.3,   4.1,  52.2, 127.3, 105.0
2020122706050811,1,12270835,16,    4213695,  25.4,  26.1, 119.8,  12.4,  11.4,  19.5,   6.6,  98.9,   3.1,   8.1, 120.0,  16.3,   4.1,  52.1, 127.2, 105.0
2020122706050811,1,12270841,16,    4253013,  25.3,  26.1, 119.8,  12.5,  11.4,  19.5,   6.6,  98.9,   3.1,   8.2, 119.8,  16.3,   4.0,  52.2, 126.9, 104.8
2020122706050811,1,12270846,16,    4281553,  25.2,  26.1, 120.0,  12.5,  11.4,  19.5,   6.6,  99.2,   3.1,   8.2, 119.9,  16.3,   4.0,  52.3, 126.8, 104.9
2020122706050811,1,12270852,16,    4338024,  25.3,  26.3, 120.3,  12.6,  11.4,  19.6,   6.6,  98.9,   3.1,   8.2, 119.6,  16.3,   4.0,  52.6, 126.8, 104.9
2020122706050811,1,12270857,16,    4367019,  25.3,  26.3, 120.1,  12.6,  11.4,  19.6,   6.6,  98.9,   3.1,   8.2, 119.9,  16.3,   4.0,  52.6, 126.8, 104.8
2020122706050811,1,12270903,16,    4424418,  25.3,  26.3, 120.4,  12.6,  11.4,  19.6,   6.6,  99.3,   3.1,   8.2, 120.1,  16.3,   4.0,  52.4, 126.2, 104.9
2020122706050811,1,12270908,16,    4469161,  25.2,  26.2, 120.3,  12.6,  11.4,  19.6,   6.7,  99.6,   3.1,   8.2, 120.4,  16.4,   4.0,  52.5, 126.5, 104.9
2020122706050811,1,12270914,16,    4534583,  25.3,  26.2, 120.0,  12.6,  11.4,  19.6,   6.6,  99.3,   3.1,   8.2, 120.1,  16.3,   4.0,  52.4, 126.2, 105.0
2020122706050811,1,12270919,16,    4598069,  25.4,  26.3, 120.1,  12.7,  11.5,  19.7,   6.6,  99.1,   3.1,   8.2, 119.1,  16.4,   4.0,  52.4, 126.5, 104.2
2020122706050811,1,12270925,16,    4686119,  25.4,  26.5, 120.2,  12.7,  11.5,  19.7,   6.7,  97.1,   3.1,   8.2, 119.5,  16.5,   4.0,  51.7, 127.1, 104.3
2020122706050811,1,12270930,16,    4763996,  25.5,  26.5, 119.8,  12.7,  11.5,  19.7,   6.6,  96.6,   3.1,   8.2, 120.1,  16.5,   3.9,  51.4, 126.4, 103.8
2020122706050811,1,12270936,16,    4865007,  25.6,  26.7, 120.0,  12.7,  11.5,  19.7,   6.6,  96.5,   3.1,   8.2, 120.5,  16.4,   4.0,  51.2, 125.4, 104.2
2020122706050811,1,12270941,16,    4978794,  25.7,  26.7, 120.2,  12.8,  11.5,  19.7,   6.6,  96.7,   3.2,   8.3, 119.9,  16.2,   3.9,  51.3, 125.1, 103.1
2020122706050811,1,12270946,16,    5081647,  25.5,  26.6, 119.9,  12.8,  11.5,  19.8,   6.6,  96.6,   3.1,   8.3, 120.0,  16.0,   3.9,  51.4, 125.8, 103.3
2020122706050811,1,12270951,16,    5162092,  25.6,  26.4, 120.3,  12.8,  11.6,  19.9,   6.7,  96.9,   3.1,   8.3, 120.6,  16.0,   3.9,  51.8, 125.9, 103.6
2020122706050811,1,12270956,16,    5262881,  25.7,  26.4, 120.5,  12.9,  11.6,  19.7,   6.6,  97.3,   3.2,   8.3, 120.5,  16.1,   3.9,  52.0, 126.1, 103.9
2020122706050811,1,12271001,16,    5374258,  25.5,  25.7, 121.2,  12.9,  11.7,  19.6,   6.7,  98.0,   3.2,   8.4, 120.9,  16.1,   3.9,  52.3, 126.2, 104.4
2020122706050811,1,12271006,16,    5468485,  25.6,  25.8, 121.3,  12.7,  11.7,  19.6,   6.7,  98.1,   3.2,   8.3, 120.1,  16.1,   3.9,  52.3, 126.5, 104.7
2020122706050811,1,12271015,16,    5670364,  25.9,  25.8, 122.7,  12.8,  11.7,  19.6,   6.6,  98.5,   3.2,   8.4, 120.4,  16.2,   3.9,  52.6, 126.2, 105.1
2020122706050811,1,12271024,16,    5834213,  26.0,  25.9, 122.6,  12.8,  11.6,  19.5,   6.6,  98.5,   3.2,   8.4, 121.3,  16.3,   3.9,  52.8, 126.3, 105.2
2020122706050811,1,12271033,16,    6050584,  26.1,  26.0, 122.9,  12.9,  11.6,  19.6,   6.7,  99.6,   3.1,   8.4, 121.5,  16.3,   3.9,  53.0, 126.9, 105.0
2020122706050811,1,12271041,16,    6213530,  26.2,  26.1, 123.2,  12.9,  11.7,  19.6,   6.6, 100.0,   3.1,   8.4, 121.1,  16.3,   3.9,  53.4, 126.3, 104.5
2020122706050811,1,12271049,16,    6405049,  26.4,  26.3, 123.3,  12.9,  11.7,  19.6,   6.6,  99.8,   3.1,   8.4, 121.1,  16.3,   3.8,  53.7, 126.8, 105.0
2020122706050811,1,12271057,16,    6617848,  26.6,  26.3, 122.8,  12.9,  11.6,  19.8,   6.6, 100.5,   3.1,   8.5, 121.4,  16.5,   3.9,  54.3, 126.5, 106.2
2020122706050811,1,12271105,16,    6785045,  26.7,  26.3, 123.5,  12.9,  11.6,  19.8,   6.6, 100.7,   3.1,   8.5, 121.4,  16.5,   3.9,  54.6, 126.8, 106.3
2020122706050811,1,12271112,16,    6971214,  26.8,  26.0, 123.9,  12.8,  11.7,  19.8,   6.5, 100.6,   3.1,   8.5, 121.5,  16.6,   3.9,  54.8, 126.2, 106.7
2020122706050811,1,12271119,16,    7159923,  26.9,  26.1, 124.5,  12.9,  11.7,  19.9,   6.5, 101.1,   3.1,   8.6, 121.3,  16.6,   3.8,  55.0, 126.8, 106.9
2020122706050811,1,12271126,16,    7316976,  27.0,  26.0, 124.6,  13.0,  11.7,  19.8,   6.5, 101.6,   3.1,   8.6, 121.4,  16.6,   3.8,  54.6, 126.9, 106.5
2020122706050811,1,12271133,16,    7511151,  27.1,  26.2, 124.5,  13.0,  11.8,  20.0,   6.5, 101.7,   3.1,   8.5, 121.2,  16.4,   3.8,  54.8, 127.1, 107.1
2020122706050811,1,12271140,16,    7651702,  27.1,  26.2, 124.4,  13.1,  11.8,  20.0,   6.5, 101.7,   3.1,   8.5, 121.5,  16.4,   3.8,  54.5, 127.0, 107.2
2020122706050811,1,12271146,16,    7818532,  27.2,  26.3, 125.0,  13.1,  11.8,  19.7,   6.5, 102.2,   3.1,   8.5, 121.7,  16.5,   3.8,  54.6, 126.1, 107.4
2020122706050811,1,12271152,16,    7985373,  27.3,  26.4, 125.4,  12.9,  11.8,  19.7,   6.5, 102.4,   3.1,   8.5, 122.3,  16.6,   3.8,  54.8, 126.0, 107.8
2020122706050811,1,12271158,16,    8235076,  27.6,  26.7, 126.3,  13.1,  11.8,  20.0,   6.6, 103.6,   3.1,   8.6, 123.0,  16.8,   3.8,  55.1, 126.5, 108.4
2020122706050811,1,12271204,16,    8423255,  27.8,  26.5, 125.7,  13.1,  11.9,  20.0,   6.6, 104.0,   3.1,   8.6, 123.3,  16.8,   3.8,  54.8, 126.9, 108.3
2020122706050811,1,12271210,16,    8613444,  27.9,  26.5, 126.1,  13.2,  11.9,  20.1,   6.6, 104.4,   3.1,   8.6, 123.3,  16.9,   3.8,  55.1, 126.9, 108.5
2020122706050811,1,12271216,16,    8791967,  28.0,  26.5, 126.2,  13.2,  11.9,  20.2,   6.6, 104.5,   3.1,   8.6, 123.5,  16.9,   3.8,  54.9, 126.3, 108.4
2020122706050811,1,12271222,16,    8977188,  28.0,  26.6, 126.9,  13.2,  11.9,  20.3,   6.6, 103.0,   3.1,   8.6, 123.7,  16.9,   3.8,  54.9, 126.0, 108.8
2020122706050811,1,12271227,16,    9201575,  28.1,  26.8, 127.4,  13.3,  11.9,  20.3,   6.6, 102.8,   3.1,   8.6, 124.3,  17.0,   3.8,  55.2, 126.2, 109.1
2020122706050811,1,12271232,16,    9424660,  28.3,  27.0, 128.0,  13.4,  11.8,  20.5,   6.4, 103.7,   3.1,   8.6, 124.8,  17.2,   3.8,  55.8, 127.3, 108.2
2020122706050811,1,12271237,16,    9602951,  28.4,  26.9, 128.6,  13.4,  11.8,  20.4,   6.4, 104.0,   3.1,   8.6, 124.5,  17.2,   3.8,  55.8, 127.8, 108.5
2020122706050811,1,12271242,16,    9766907,  28.5,  26.9, 128.6,  13.4,  11.7,  20.4,   6.4, 104.0,   3.1,   8.6, 124.6,  17.3,   3.8,  55.8, 127.5, 108.5
2020122706050811,1,12271247,16,   10090779,  28.9,  27.2, 130.0,  13.5,  11.9,  20.7,   6.5, 105.0,   3.1,   8.7, 124.5,  17.5,   3.7,  56.5, 129.6, 110.0
2020122706050811,1,12271252,16,   10343669,  29.0,  27.3, 130.4,  13.7,  11.8,  20.9,   6.4, 105.5,   3.1,   8.8, 124.5,  17.6,   3.7,  56.8, 129.9, 110.3
2020122706050811,1,12271259,16,   10649066,  29.2,  27.4, 129.7,  13.6,  11.8,  20.8,   6.4, 104.7,   3.1,   8.7, 115.3,  17.7,   3.7,  56.8, 128.7, 110.1
2020122706050811,1,12271305,16,   10936351,  29.3,  27.5, 129.3,  13.6,  11.9,  20.9,   6.4, 105.0,   3.0,   8.7, 116.2,  17.7,   3.7,  56.9, 129.1, 110.3
2020122706050811,1,12271311,16,   11171355,  29.5,  27.7, 129.1,  13.7,  11.9,  20.9,   6.4, 105.2,   3.0,   8.7, 116.6,  17.9,   3.7,  56.8, 129.5, 110.7
2020122706050811,1,12271317,16,   11471051,  29.2,  27.6, 129.9,  13.7,  11.9,  20.9,   6.4, 105.4,   3.0,   8.7, 117.2,  17.8,   3.7,  56.9, 130.6, 111.1
2020122706050811,1,12271323,16,   11770265,  29.4,  27.7, 129.7,  13.8,  11.9,  20.9,   6.4, 105.7,   3.0,   8.7, 117.9,  17.8,   3.7,  57.0, 130.4, 111.1
2020122706050811,1,12271329,16,   12045679,  29.4,  27.7, 128.5,  13.8,  12.0,  20.9,   6.4, 105.8,   3.0,   8.7, 116.9,  17.8,   3.7,  56.8, 130.6, 111.1
2020122706050811,1,12271335,16,   12392071,  29.4,  27.6, 129.5,  13.9,  12.0,  20.9,   6.4, 105.8,   3.0,   8.7, 117.7,  17.9,   3.7,  57.4, 130.9, 111.7
2020122706050811,1,12271341,16,   12745422,  29.5,  27.6, 129.6,  13.9,  12.0,  21.0,   6.5, 105.9,   3.0,   8.7, 118.0,  18.0,   3.7,  57.5, 131.1, 112.3
2020122706050811,1,12271347,16,   13104740,  29.5,  27.8, 130.4,  13.9,  12.1,  21.1,   6.5, 106.7,   3.0,   8.7, 118.8,  18.0,   3.7,  58.0, 131.0, 113.0
2020122706050811,1,12271354,16,   13426038,  29.6,  27.9, 129.7,  14.0,  12.1,  21.2,   6.5, 106.7,   3.0,   8.7, 119.1,  18.0,   3.7,  58.2, 130.8, 113.0
2020122706050811,1,12271359,16,   13781867,  29.8,  28.1, 129.6,  14.2,  12.1,  21.4,   6.5, 106.3,   3.0,   8.7, 119.3,  18.2,   3.7,  58.6, 131.6, 113.4
2020122706050811,1,12271404,16,   14022280,  29.9,  28.2, 129.6,  14.1,  12.1,  21.4,   6.5, 106.4,   3.0,   8.7, 119.2,  18.2,   3.7,  58.6, 132.3, 113.6
2020122706050811,1,12271409,16,   14206857,  29.7,  28.0, 129.4,  14.1,  12.2,  21.4,   6.5, 106.1,   3.0,   8.7, 119.1,  18.2,   3.7,  58.9, 132.3, 113.5
2020122706050811,1,12271414,16,   14400089,  29.8,  27.9, 129.4,  14.1,  12.2,  21.3,   6.5, 106.3,   3.0,   8.7, 119.3,  18.3,   3.7,  58.8, 132.1, 113.3
2020122706050811,1,12271419,16,   14614653,  29.8,  27.9, 130.0,  14.1,  12.2,  21.2,   6.5, 106.7,   3.0,   8.7, 119.5,  18.2,   3.7,  58.8, 130.2, 113.3
2020122706050811,1,12271424,16,   14837721,  29.7,  27.9, 130.3,  14.1,  12.2,  21.2,   6.5, 106.9,   2.9,   8.7, 119.6,  18.2,   3.7,  58.9, 130.5, 113.5
2020122706050811,1,12271429,16,   15070645,  29.7,  27.9, 129.8,  14.1,  12.2,  21.0,   6.5, 106.5,   2.9,   8.7, 119.8,  18.2,   3.7,  58.9, 130.4, 113.9
2020122706050811,1,12271435,16,   15397856,  29.7,  27.9, 130.2,  14.1,  12.2,  21.0,   6.6, 105.7,   2.9,   8.7, 120.0,  18.2,   3.7,  59.0, 130.3, 113.9
2020122706050811,1,12271440,16,   15693093,  29.7,  27.8, 130.1,  14.1,  12.2,  21.0,   6.6, 105.7,   2.9,   8.7, 120.6,  18.3,   3.7,  59.1, 130.8, 114.0
2020122706050811,1,12271445,16,   16092086,  29.6,  27.9, 131.4,  14.1,  12.2,  21.0,   6.6, 106.5,   2.9,   8.7, 121.9,  18.3,   3.7,  59.1, 131.4, 114.6
2020122706050811,1,12271450,16,   16627110,  29.6,  27.9, 132.1,  14.1,  12.2,  21.0,   6.6, 106.8,   2.9,   8.7, 123.0,  18.3,   3.7,  59.5, 132.2, 115.1
2020122706050811,1,12271455,16,   17318459,  29.8,  28.0, 134.5,  14.3,  12.2,  21.1,   6.7, 108.4,   2.9,   8.6, 125.0,  18.1,   3.8,  59.9, 133.7, 116.2
2020122706050811,1,12271500,16,   18098861,  29.9,  28.1, 136.9,  14.4,  12.2,  21.3,   6.7, 110.1,   2.9,   8.4, 126.5,  17.9,   3.8,  60.8, 136.5, 118.2
2020122706050811,1,12271505,16,   19232321,  30.5,  28.5, 141.4,  14.3,  12.3,  21.5,   6.8, 113.2,   2.9,   8.2, 131.1,  17.9,   3.8,  62.0, 141.1, 121.6
2020122706050811,1,12271510,16,   21232942,  31.3,  29.2, 150.0,  14.4,  12.5,  22.1,   7.0, 119.9,   2.8,   7.7, 139.2,  18.0,   3.8,  64.9, 149.2, 128.1
2020122706050811,1,12271514,16,   22601404,  31.8,  29.6, 155.0,  14.5,  12.5,  22.4,   7.1, 124.2,   2.7,   7.7, 144.6,  18.2,   3.8,  66.4, 155.2, 132.2
2020122706050811,1,12271519,16,   25332844,  33.1,  30.6, 166.8,  14.5,  12.5,  23.2,   7.5, 133.6,   2.6,   7.7, 157.0,  18.7,   3.9,  69.4, 163.9, 141.8
2020122706050811,3,12271527,16,   29395539,  36.2,  33.1, 188.1,  15.5,  13.5,  24.9,   8.1, 148.1,   2.5,   7.9, 174.6,  20.3,   3.5,  74.9, 183.4, 157.0
2020122706050811,4,12271534,16,   29395539,  36.2,  33.1, 188.1,  15.5,  13.5,  24.9,   8.1, 148.1,   2.5,   7.9, 174.6,  20.3,   3.5,  74.9, 183.4, 157.0
